export,problem1,problem2,sectors,growth_level,rdpercentage,workersincrease,workers,school,major,years,experience,debtratio,turnover,gaintorevenue,gainincrease,capital,IES,profit,investment,patent,patent_global,technique,development,marketing,brands,howmarket,goods
25,3,2,food/clothes,matured,0.085714286,1.060606061,70,3,naturalschience,15,0,0.756128975,2.847932981,-0.056401074,1.154948301,5491,0.023788208,713,1326,3,0,3,3,4,0,direct,3
0,4,1,food/clothes,highgrow,0.090909091,1,55,4,business,5,0,0.803154781,8.838480801,0.025924352,1.111128601,2396,0.017330122,79,395,0,0,1,3,4,0,direct,2
5,2,3,food/clothes,matured,0.090909091,1,55,4,business,20,0,0.67361896,2.443022036,0.023967013,1.008752166,9530,0.022807319,120,1354,17,0,2,3,3,1,direct,2
0,4,2,food/clothes,highgrow,0.088607595,1,79,3,engineer,9,0,0.560339448,1.665058189,0.110296625,0.986048075,3523,0.043129901,316,351,3,0,3,4,3,0,indirect,2
0,1,4,food/clothes,highgrow,0.092783505,1.021052632,97,1,,15,0,0.535542534,2.17871748,0.11341853,1.372205173,11493,0.012859425,2096,1228,14,0,2,3,3,0,direct,2
5,2,3,food/clothes,highgrow,0.053571429,1,56,3,business,2,0,0.674853177,2.61182266,0.047654973,1.108895706,3045,0.02841695,154,365,3,0,3,5,4,0,direct,2
0,3,7,food/clothes,growing,0.087912088,1.936170213,91,2,humanities,10,0,0.81332035,6.554553358,0.021868524,0.887115752,9202,0.014142419,418,11596,0,0,2,4,3,0,direct,2
20,3,5,food/clothes,matured,0.107692308,1.048387097,65,3,engineer,0,0,0.526706304,1.863268272,0.102245501,1.932486271,9632,0.014264222,788,903,31,0,3,4,3,0,direct,2
0,2,1,food/clothes,matured,0,2.128571429,149,4,engineer,10,0,0.847828991,11.71115013,0.00082465,1.060418157,1139,0.011769998,109,192,1,0,3,4,3,0,direct,2
10,3,4,food/clothes,highgrow,0.052238806,1.007518797,134,3,engineer,8,0,0.681668977,5.7263978,0.032613045,0.944801512,8728,0.01072429,773,2639,14,0,2,4,4,0,direct,2
5,2,5,food/clothes,growing,0.067307692,1.824561404,104,3,business,16,0,0.739633957,2.157532433,0.016443735,1.150744899,7554,0.024788318,37,7823,0,0,3,4,4,0,direct,2
0,2,5,manufature,matured,0.428571429,1.166666667,7,4,engineer,20,0,0.735365854,1.801843318,-1.061381074,1.051075269,217,0,-1049,45,16,0,3,4,3,0,direct,2
0,2,1,manufature,highgrow,0.222222222,1.125,9,2,engineer,6,0,0.903320313,6.035353535,0.073640167,1.161321672,198,0.062761506,26,26,1,0,3,4,3,1,both,2
0,5,6,manufature,growing,0.222222222,1.125,9,3,engineer,10,0,0.724781573,3.903318903,0.045841035,0.666748829,693,0.014417745,82,349,0,0,3,4,4,0,direct,1
0,3,5,manufature,matured,0.25,1,4,3,engineer,12,0,0.57751938,0.277522936,0.190082645,0.864285714,436,0.074380165,14,38,12,0,3,4,3,1,both,1
0,1,3,manufature,highgrow,0.333333333,0.642857143,9,4,engineer,15,1,0.866236751,7.221718377,0.03519614,1.097772457,4190,0.016127433,1272,16,9,1,2,3,3,3,direct,3
20,8,7,manufature,highgrow,0.25,1,8,1,,4,0,0.764219235,2.864035088,0.068912711,0.912011173,228,0.033690658,24,36,1,0,2,3,3,0,direct,1
0,2,4,manufature,highgrow,0.5,0.428571429,6,4,engineer,16,0,0.860694554,4.198300283,0.149797571,0.656623837,353,0.032388664,178,127,2,0,2,4,3,0,direct,2
15,4,5,manufature,highgrow,0.222222222,1.125,9,4,engineer,9,0,0.736357659,2.336658354,0.11846318,0.95030426,401,0.039487727,68,209,2,0,3,4,3,0,direct,2
0,4,2,manufature,highgrow,0.333333333,1,9,5,engineer,15,0,0.633365664,2.006349206,0.089398734,0.923526547,1890,0.037447257,211,224,4,1,3,4,4,0,direct,2
1,3,7,manufature,highgrow,0.111111111,3,9,3,business,16,0,0.654450262,2.912878788,0.078023407,5.126666667,264,0.013003901,57,153,20,0,2,3,3,7,direct,2
3,5,1,manufature,highgrow,0.222222222,1,9,3,engineer,10,0,0.67473525,2.762790698,-0.296296296,1.180914513,215,0.021885522,-83,51,7,0,3,4,4,1,direct,1
0,3,5,manufature,matured,0.185185185,1,27,2,naturalschience,20,0,0.585710512,1.512591648,0.03308746,0.588271758,3137,0.019178082,11,110,2,0,3,5,3,0,direct,1
0,2,4,manufature,highgrow,0.153846154,1.130434783,26,4,engineer,5,0,0.6749396,3.738175676,0.061545413,1.788716457,2960,0.014369634,776,1176,15,0,3,4,3,0,direct,3
0,5,7,manufature,matured,0.285714286,1.076923077,14,3,humanities,6,0,0.567719091,1.640955631,0.044509151,2.333980583,1465,0.024542429,55,195,9,0,3,4,3,0,both,2
0,1,7,manufature,matured,0.052631579,1.055555556,19,3,engineer,9,1,0.807326877,2.533428165,0.142990829,1.70976,2109,0.03892944,565,28,7,0,3,4,4,0,direct,2
0,1,3,manufature,highgrow,0,1.076923077,14,1,,20,0,0.883175237,3.712250712,0.07789716,1.092662474,702,0.067920184,36,0,0,0,3,3,3,0,direct,3
1,7,4,manufature,highgrow,0.130434783,1.045454545,23,3,naturalschience,30,0,0.538292011,2.643198091,0.206320542,1.902920962,838,0.013544018,433,80,4,0,3,4,3,1,both,3
0,1,4,manufature,matured,0.137931034,1,29,2,engineer,15,0,0.799179168,2.901338971,0.080398348,1.063000258,1419,0.039106145,195,821,1,0,3,3,4,0,direct,1
0,3,4,manufature,highgrow,0.0625,1.103448276,32,1,,4,2,0.233646275,2.255878285,0.102916703,1.510984648,5061,0.001751774,1271,60,11,0,3,4,3,0,direct,2
0,3,4,manufature,matured,0.081632653,1,49,3,engineer,0,0,0.70582617,3.734172078,0.021193349,0.857342527,2464,0.01641126,45,200,18,0,2,3,3,2,direct,3
0,5,7,manufature,highgrow,0,1,33,3,engineer,15,0,0.816153029,5.130635838,0.007661109,0.922661123,865,0.022532672,-63,51,0,0,2,4,3,0,both,3
80,2,6,manufature,highgrow,0.083333333,1.263157895,48,2,naturalschience,22,0,0.529012052,0.695422431,0.088790233,1.432432432,16843,0,1194,471,23,0,2,3,2,0,direct,1
70,3,7,manufature,highgrow,0.075,1.333333333,40,5,business,30,0,0.80322364,2.543799772,0.084078712,3.695867769,879,0.015205725,205,553,3,0,2,4,4,1,direct,2
3.6,1,7,manufature,highgrow,0.090909091,1.037735849,55,3,engineer,15,1,0.868710565,10.94331485,0.047069422,1.344206463,1623,0.013343843,549,784,0,0,3,4,3,0,direct,3
30,3,1,manufature,matured,0.12,1.020408163,50,3,engineer,6,0,0.622052381,4.097410604,0.042431538,1.05512161,4055,0.014866085,327,677,21,0,3,4,4,1,direct,2
0,2,7,manufature,highgrow,0.028571429,1.166666667,70,2,engineer,15,1,0.813095731,3.669939816,-0.025289142,1.045290509,3157,0.034610737,-610,2793,2,0,3,4,4,0,direct,1
0,1,7,manufature,highgrow,0.06779661,1,59,1,,10,0,0.58083682,4.348572569,0.023459737,1.036793755,5009,0.008722799,310,421,1,0,3,4,3,0,direct,2
60,3,7,manufature,highgrow,0.129032258,1.016393443,62,1,,18,0,0.626100329,1.66997589,0.003312102,0.64683586,7051,0.024373673,-493,922,2,0,3,5,4,0,indirect,2
0,1,3,manufature,highgrow,0.086021505,1.010869565,93,3,engineer,20,1,0.653740765,4.038765902,0.038567425,1.637519292,9983,0.012004266,1136,856,21,0,3,5,4,0,direct,2
80,8,3,manufature,highgrow,0.073529412,1.0625,68,2,engineer,5,0,0.756077649,7.144344685,0.050878211,1.119931377,18823,0.007071789,6454,2843,0,0,3,4,4,0,direct,2
0,1,3,manufature,highgrow,0.11627907,1.011764706,86,3,engineer,10,0,0.797381139,5.678162772,0.038515029,1.260076535,6205,0.018931116,579,2145,1,0,3,5,4,0,direct,2
20,4,3,manufature,matured,0.101694915,1,59,4,business,10,0,0.468830621,1.270929,0.22491662,1.359017941,11324,0.008060033,2871,1349,14,0,4,4,4,2,direct,2
20,3,5,manufature,matured,0.153846154,1,260,5,engineer,10,0,0.039722225,1.101069588,0.054656468,0.988127854,92372,0.000875054,4137,1327,91,1,3,4,3,0,direct,3
0,1,7,manufature,matured,0.053763441,1,186,5,business,3,0,0.692831907,3.083887128,0.042335936,1.248050148,19562,0.005702256,2238,1567,29,0,3,4,4,2,direct,2
20,4,8,manufature,matured,0.068965517,1,145,3,business,10,0,0.596861394,1.146777831,0.032728778,0.964081714,33704,0.052650643,-2269,689,20,0,2,3,3,0,direct,3
50,7,1,manufature,matured,0.054545455,1,110,3,business,10,0,0.711729387,4.065682657,0.071862205,1.486107364,12195,0.010931607,3276,420,10,0,3,4,3,1,direct,3
0,7,4,manufature,matured,0.033557047,1,149,4,engineer,8,0,0.579503023,1.372324119,0.085198167,1.043319269,18919,0.025651889,1225,592,16,0,2,3,3,1,both,3
0,5,2,manufature,ebb,0.096296296,1,135,4,business,13,0,0.864543094,11.0972417,-0.007161815,0.995220326,2139,0.011374647,-406,234,3,0,2,3,3,0,direct,3
30,3,4,manufature,highgrow,0.077220077,1,259,4,business,10,0,0.621867452,2.921676104,0.010186678,0.859018926,22075,0.009163359,2036,2058,9,0,3,4,4,0,direct,3
20,1,3,manufature,highgrow,0.088757396,1,338,4,business,0,0,0.720736116,2.943093831,0.013691849,0.974499993,24022,0.020099294,-579,2237,40,0,2,2,3,0,direct,2
60,8,5,manufature,matured,0.088560886,1.129166667,271,3,engineer,11,0,0.695845988,2.351597353,0.123190436,1.421608022,66798,0.009861092,920,2353,95,0,3,3,3,1,direct,3
0,2,4,software,highgrow,0.285714286,1.166666667,7,4,engineer,16,0,0.597510373,2.907216495,0,0.884012539,97,0.017730496,2,53,1,0,3,4,3,1,direct,1
0,7,3,software,matured,0.625,1.142857143,8,3,business,7,0,0.702991453,2.395683453,0.018018018,0.914835165,139,0.018018018,5,128,5,0,2,4,3,1,both,3
0,3,2,software,growing,0.428571429,0.7,7,3,naturalschience,13,0,0.719135802,2.113553114,0.24610052,0.895962733,273,0.074523397,117,60,1,0,2,4,3,0,direct,2
0,7,2,software,matured,0.846153846,1.083333333,13,3,engineer,15,0,0.740223464,7.616487455,-0.028705882,1.033057851,279,0.005176471,23,110,3,0,2,4,3,0,direct,2
10,3,7,software,matured,0.294117647,1,34,2,engineer,7,0,0.393698834,1.469721768,0.038418708,0.953797132,2444,0.010579065,103,300,4,0,3,4,3,0,direct,3
0,3,5,software,matured,0.037974684,1.025974026,79,3,engineer,0,0,0.682783552,4.995014245,0.017253672,1.008629369,1404,0.009553686,87,331,4,0,3,4,4,0,direct,1
0,3,6,IT,growing,0.166666667,1.2,6,2,engineer,18,1,0.728723404,6.235294118,0.09591195,1.139784946,102,0.012578616,63,0,0,0,3,4,3,0,both,2
0,4,3,IT,matured,0.16,1.041666667,25,3,business,10,0,0.26969697,2.176694329,0.050516283,0.970551958,2892,0.004447975,261,200,0,0,3,4,2,0,both,2
0,7,3,IT,highgrow,0.275862069,1.035714286,29,5,business,1,0,0.586409845,1.773609314,0.034281546,0.697709924,773,0.01750547,52,200,5,0,3,4,2,0,direct,2
0,2,4,IT,highgrow,0.185185185,1,27,3,engineer,10,0,0.577282851,2.920969442,0.088744589,0.996405464,949,0.010822511,215,250,1,0,2,3,2,0,direct,2
0,3,1,IT,growing,0.214285714,1.166666667,14,3,engineer,11,0,0.183968463,3.230810521,0.110317328,1.315340909,1863,0.000664562,618,71,0,0,2,3,3,0,direct,2
0,4,5,IT,growing,0.214285714,1.166666667,14,3,humanities,5,0,0.8827229,7.541009464,0.08450115,3.350385424,634,0.018824514,176,70,6,0,3,4,3,0,direct,3
0,2,5,IT,highgrow,0.14893617,1,47,4,engineer,0,0,0.074769329,1.563617607,0.03452826,1.193751641,2908,0.00043985,275,291,19,0,3,4,4,0,direct,2
0,2,4,IT,highgrow,0.035555556,1,225,4,engineer,9,2,0.454020575,2.971928475,-0.213818982,0.552785924,5201,6.47E-05,-3213,805,14,0,3,3,3,0,direct,2
0,3,5,IT,highgrow,0.618320611,1.007692308,131,4,business,3,0,0.217108651,0.431965798,-0.266273316,0.95805981,12163,0.007613247,-1987,3818,6,0,3,4,3,0,indirect,2
0,3,7,Other,highgrow,0.25,1.142857143,8,3,business,5,0,0.703318807,6.412429379,0.037709251,1.191225861,885,0.008634361,174,145,2,0,4,4,3,0,indirect,2
0,2,3,Other,matured,0,1.142857143,8,4,naturalschience,8,0,0.756162915,4.142857143,0.029177719,1.050139276,455,0.019098143,21,123,3,0,3,3,3,2,both,2
0,2,4,Other,highgrow,0.875,0.727272727,8,3,business,12,0,0.626491647,1.083067093,0.076696165,0.598939929,313,0.041297935,9,200,0,0,3,4,3,0,direct,2
0,3,4,Other,highgrow,0.333333333,1,9,3,business,3,1,0.465136054,4.956279809,0.04234162,3.276405675,1258,0.004009623,271,68,2,0,3,4,3,0,both,2
0,2,4,Other,growing,0.25,1,8,2,engineer,20,0,0.334558824,4.325966851,-0.067688378,0.993654822,181,0.005108557,-54,78,1,0,3,3,3,0,direct,3
0,3,7,Other,highgrow,0.285714286,1,14,3,engineer,10,0,0.108333333,1.38317757,0.051801802,0.974396489,963,0.003003003,69,182,2,0,2,3,3,0,direct,1
90,7,3,Other,growing,0.315789474,1.055555556,19,5,naturalschience,0,1,0.765159868,2.646713615,0.134368071,0.823593864,852,0.014190687,276,50,15,0,3,3,2,2,both,1
0,3,6,Other,matured,0.085106383,1,47,5,engineer,14,0,0.426935313,1.053663953,0.067088163,1.073934364,2702,0.012293642,155,298,7,0,2,4,3,0,direct,2
0,2,1,Other,highgrow,0.127659574,1,47,3,engineer,5,0,0.581970193,4.677391304,-0.011712214,1.361082996,1150,0.000557724,139,159,243,0,3,4,4,0,direct,2
82,1,3,Other,matured,0.094339623,1.019230769,53,5,engineer,14,0,0.325004918,1.273972603,0.029283917,0.812453532,3431,0.020132693,151,164,8,0,2,4,3,0,direct,3
2,4,6,Other,matured,0.020408163,2.858333333,343,3,engineer,24,0,0.651760387,5.079060853,0.052382075,0.943263305,25044,0.011485849,1483,307,5,0,2,4,4,1,direct,2
0,2,7,Other,matured,0,1,111,4,business,9,0,0.762287161,3.073591253,-0.142563962,1.053980004,7134,0.037488028,-3688,1000,3,0,3,4,4,0,both,2
0,3,5,energy/medical,growing,0.555555556,0.6,9,3,naturalschience,10,0,0.428383706,2.177011494,0.032734952,1.70323741,870,0.00844773,66,921,7,0,3,3,3,0,direct,2
100,4,7,energy/medical,growing,0.2,1.25,5,5,engineer,10,0,0.485981308,1.063636364,-1.427350427,13,110,0.008547009,-160,214,2,0,3,4,3,0,indirect,2
50,3,6,energy/medical,growing,0.206896552,1.035714286,29,3,engineer,28,0,0.635230218,4.010152284,0.140675105,1.571618037,2955,0.007172996,1577,962,3,0,3,4,4,1,both,3
3,3,4,energy/medical,matured,0.306122449,1.256410256,49,3,naturalschience,12,0,0.462160966,2.180086987,0.09231101,2.186254863,8507,0.004259679,1498,439,17,0,3,4,3,0,indirect,2
2,7,8,energy/medical,highgrow,0.108108108,1,37,5,other,10,0,0.619487843,1.043974733,0.02769374,1.162293752,4116,0.037700721,8,1280,31,0,2,4,3,7,direct,2
0,1,7,energy/medical,highgrow,0.06,1.041666667,50,3,engineer,9,0,0.511384615,1.795969773,0.041374474,1.074604371,1588,0.019284712,67,199,2,0,3,4,3,2,both,3
30,3,5,energy/medical,matured,0.051369863,1.201646091,292,4,business,8,0,0.766603144,3.63645642,0.050799888,1.207387326,4899,0.016783609,537,1048,22,0,3,4,4,3,both,3
0,2,3,computer,matured,0.333333333,1,9,3,humanities,11,0,0.793874172,3.570281124,-0.120359955,0.601081812,249,0.029246344,-124,70,2,0,3,4,3,0,direct,1
0,1,7,computer,highgrow,0.4,1.25,5,1,,15,0,0.630663857,1.830242511,0.085736555,1.4303233,701,0.033515199,69,90,3,0,2,3,3,0,direct,2
0,3,1,computer,growing,0.4,1.666666667,5,5,engineer,10,0,0.321372855,3.296551724,0.059274756,2.579136691,435,0.00348675,73,82,1,0,3,3,3,0,both,2
0,3,1,computer,highgrow,0,1.5,3,4,engineer,22,0,0.676300578,1.839285714,-0.165048544,0.980952381,56,0.019417476,7,0,6,0,1,3,3,0,direct,2
0,7,8,computer,highgrow,0.333333333,1,9,3,engineer,9,0,0.430379747,5.266666667,0.033227848,1.459584296,360,0.001582278,54,173,4,0,2,3,3,0,direct,2
0,5,7,computer,matured,0.333333333,1,9,3,business,15,0,0.485629755,2.503697617,0.059730883,1.493627451,1217,0.00590745,166,112,2,0,3,4,4,0,direct,2
0,1,4,computer,growing,0.444444444,0.75,9,3,engineer,0,0,0.4847542,1.514492754,0.057416268,0.785222292,828,0.022328549,31,83,2,0,3,3,3,0,direct,2
0,2,4,computer,highgrow,0,1.066666667,16,1,,0,0,0.346254682,2.071899169,0.090971934,1.39176448,3491,0.004424167,599,0,1,0,3,4,4,0,direct,2
0,1,4,computer,highgrow,0.176470588,1.0625,17,4,engineer,12,0,0.601029736,2.242559916,0.075866119,1.058947892,3797,0.019847328,362,2963,13,0,3,4,4,0,direct,2
0,2,3,computer,growing,0.230769231,1,13,3,engineer,16,1,0.810035842,5.566037736,0.023728814,1,53,0,3,237,0,0,3,4,3,0,direct,2
0,1,4,computer,matured,0.093023256,1.075,43,3,engineer,15,0,0.582496989,4.774519231,0.003625013,0.768653251,2080,0.006746551,38,623,5,0,3,4,4,1,both,2
35,2,5,computer,matured,0.084507042,1,71,3,engineer,7,2,0.740978651,2.928884026,0.029635164,1.063708609,2742,0.034864899,30,624,3,0,3,4,3,0,both,2
70,2,1,computer,matured,0.189473684,0.848214286,95,4,business,0,1,0.365597964,1.310524627,-0.089612536,0.892585915,12466,0.005508967,-2111,550,15,0,3,4,4,0,direct,2
10,2,4,computer,matured,0.105263158,1,95,5,engineer,15,1,0.703612901,5.29465683,0.152482794,0.984975618,17892,0.0110839,8657,1514,10,0,3,4,3,0,direct,2
0,3,7,computer,matured,0.035,1.162790698,200,3,engineer,3,0,0.472151002,2.705429329,0.008965167,1.063941287,31293,0.006756358,4151,2000,11,0,3,4,4,0,direct,2
80,3,4,computer,matured,0.153846154,1.083333333,130,5,engineer,12,0,0.622664751,2.210464273,0.051441933,1.570379437,11028,0.012552816,759,3082,45,0,2,3,3,0,direct,1
4,3,5,computer,highgrow,0.228571429,1.14379085,175,5,engineer,4,0,0.704502896,3.349043143,0.033408103,1.431639188,23828,0.005062593,1606,8446,292,0,4,3,3,30,direct,2
0,2,1,telecommunication,growing,0.375,1.142857143,8,3,naturalschience,15,0,0.506097561,5.555555556,0.005185185,1.928571429,243,0.004444444,34,115,4,0,2,3,3,0,direct,2
0,2,7,telecommunication,highgrow,0.068965517,1.035714286,29,3,business,0,1,2.396595491,-3.24430664,-0.339902452,1.184017481,-9353,0.011962826,-13002,73,2,0,2,5,4,1,indirect,3
0,7,5,telecommunication,highgrow,0.173913043,1.533333333,23,4,engineer,5,1,0.417095842,5.962180799,0.084340833,1.227811307,9281,0,3172,190,4,0,3,4,4,1,direct,2
30,3,1,telecommunication,highgrow,0.119047619,1.024390244,42,2,business,9,0,0.700831674,2.433829287,0.048423423,1.098233216,2554,0.034266409,124,510,26,1,3,4,3,0,direct,2
0,1,4,telecommunication,highgrow,0.157142857,1.458333333,70,3,engineer,4,0,0.62748876,1.823891626,0.0972316,1.405656796,4060,0.058879136,116,1219,3,0,2,4,3,0,direct,2
40,7,8,telecommunication,highgrow,0.136363636,1.111111111,110,4,engineer,10,1,0.682631602,3.026135272,0.045857418,1.089958986,14578,0.018701122,352,1635,26,0,2,3,3,1,both,1
70,3,7,telecommunication,highgrow,0.228915663,1.012195122,332,5,engineer,20,0,0.31233346,1.176845957,-0.033357288,0.961615781,65034,0.006297772,-2338,13422,29,0,3,4,3,2,direct,2
100,6,8,telecommunication,matured,0.104347826,1,115,4,engineer,8,0,0.445727483,0.986916667,0.057333446,1.092628471,12000,0.007599426,572,3643,6,0,3,4,3,0,direct,3
80,4,7,telecommunication,matured,0.133333333,1,150,3,engineer,7,0,0.371923176,0.522140859,-0.292524377,0.947530512,31819,0.046105694,-10536,2035,24,0,4,4,3,0,direct,3
0,1,3,food/clothes,growing,0.333333333,1,3,3,engineer,15,0,0.730603448,14.48133333,0.012521867,1.441980882,750,0.004143265,94,119,3,0,3,4,4,0,both,2
0,3,5,food/clothes,highgrow,0,1.25,5,2,other,9,0,0.510283834,2.983200336,-0.006898494,0.804781328,2381,0.003238068,23,100,3,0,2,3,3,0,both,1
0,3,5,food/clothes,matured,0,1,9,3,engineer,0,0,0.481147541,2.279620853,0.008316008,0.75,633,0.013167013,15,370,6,0,3,4,3,0,direct,1
0,3,5,food/clothes,highgrow,0.222222222,1.125,9,3,business,20,1,0.572710952,1.575630252,0.102222222,0.844594595,714,0.034666667,35,30,9,0,4,5,4,0,both,2
10,1,7,food/clothes,growing,0.222222222,1,9,3,engineer,12,0,0.551257253,1.801724138,0.046650718,1.539594843,464,0.01076555,50,218,4,0,2,4,3,1,direct,1
0,8,1,food/clothes,highgrow,0.4,1,5,3,humanities,5,0,0.733231707,4.514285714,0.015189873,0.766246363,175,0.011392405,4,416,7,0,3,4,4,2,direct,3
0,3,7,food/clothes,highgrow,0.4,1.25,5,2,engineer,10,0,0.722772277,4.785714286,0.046268657,0.962643678,280,0.02761194,25,35,3,0,2,3,3,1,direct,2
10,8,4,food/clothes,highgrow,0.444444444,1.5,9,3,humanities,5,0,0.464788732,1.172932331,-0.471153846,1.552238806,266,0.016025641,184,198,7,0,2,3,4,0,direct,1
0,3,4,food/clothes,growing,0.333333333,1,9,4,engineer,13,0,0.5421436,4.543181818,0.042021011,1.575256107,440,0.009004502,72,47,15,0,2,4,3,4,direct,3
0,1,7,food/clothes,growing,0,1,4,1,,4,0,0.276536313,0.810810811,0.33015873,1.369565217,777,0.012698413,200,100,8,0,2,3,2,3,both,3
0,2,1,food/clothes,matured,0.058823529,1,17,2,business,10,1,0.424881033,2.333333333,0.047112462,1.021210554,846,0.008611955,68,58,15,0,3,5,4,1,both,2
0,3,5,food/clothes,growing,0.083333333,1.043478261,24,3,business,15,0,0.618295371,1.807507218,0.08998935,1.183364839,1039,0.027689031,121,62,0,0,2,4,3,0,direct,2
0,3,5,food/clothes,matured,0.130434783,1.045454545,23,1,,3,0,0.086305162,1.098378186,0.10027584,0.890864412,5611,0,588,150,30,1,2,5,4,5,both,3
0,7,5,food/clothes,highgrow,0.173913043,1.045454545,23,1,,0,0,0.37460518,0.508080808,-0.372763419,0.69571231,1980,0.021868787,-222,128,37,1,3,5,2,1,direct,3
0,3,2,food/clothes,matured,0.076923077,1.04,26,5,engineer,6,0,0.698412698,1.865047233,0.06512301,0.6889332,741,0.04341534,38,38,19,0,3,4,4,1,direct,3
0,2,3,food/clothes,matured,0,1.114285714,39,4,engineer,8,0,0.580064241,0.630721003,0.127435388,1.062302006,7975,0.096023857,155,338,1,0,2,3,4,0,direct,1
0,3,7,food/clothes,highgrow,0,1.075,43,3,business,20,0,0.538552788,4.140745501,0.030420612,0.959922527,1556,0.008225982,169,16,4,0,1,3,3,0,direct,2
30,3,7,food/clothes,highgrow,0.142857143,1.088888889,49,3,naturalschience,12,1,0.743349606,8.394021739,0.035147759,1.155568619,2576,0.002497341,452,2651,5,0,2,3,3,0,direct,2
0,2,3,food/clothes,matured,0.125,1,40,3,engineer,13,0,0.686765409,1.878279439,0.030209518,1.457623106,3278,0.038005522,176,286,12,0,3,3,2,0,direct,2
0,8,7,food/clothes,highgrow,0,1.073170732,88,3,engineer,15,1,0.555780762,3.891254753,0.119405902,1.068825065,5260,0.012360758,2186,2103,0,0,2,3,2,0,direct,2
30,1,2,food/clothes,matured,0,1.041666667,75,3,business,19,1,0.419270572,3.002595156,0.064188995,1.144486943,5780,0.007087295,958,482,7,0,3,3,3,2,direct,2
0,4,5,food/clothes,matured,0.098360656,1.051724138,61,2,engineer,10,0,0.748933803,4.04751354,0.026154127,0.866775622,4062,0.018064595,155,1077,8,0,2,4,3,0,direct,1
3,5,2,food/clothes,matured,0.3125,1,64,5,engineer,4,0,0.749589412,1.660300926,-0.244916928,0.911855069,5184,0.014755432,-1920,760,28,0,3,4,4,2,direct,3
10,3,5,food/clothes,highgrow,0.090909091,1.12244898,55,3,business,20,0,0.544101386,5.940485075,0.039163343,1.080308068,5360,0.003957162,891,1625,2,0,2,4,3,0,direct,3
0,3,6,food/clothes,highgrow,0.011111111,1,90,2,other,15,1,0.854066986,5.462529274,0.037513398,4.252506837,854,0.017363344,108,693,10,0,3,4,4,1,direct,2
87,3,4,food/clothes,highgrow,0.06097561,1,82,3,engineer,12,0,0.819350648,5.386050345,-0.09359743,0.733676906,13348,0.03192244,-7735,331,2,0,3,4,3,0,direct,2
0,3,1,food/clothes,matured,0.139344262,1.016666667,122,3,engineer,10,0,0.725432129,7.599328637,0.022274521,1.11824152,18172,0.01155002,979,96,8,0,2,4,3,0,direct,1
